episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
0,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
1,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
2,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
3,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
4,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
5,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
6,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
7,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
8,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
9,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
10,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
11,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
12,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
13,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
14,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
15,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
16,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
17,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
18,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
19,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
20,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
21,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
22,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
23,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
24,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
25,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
26,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
27,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
28,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
29,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
30,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
31,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
32,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
33,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
34,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
35,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
36,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
37,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
38,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
39,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
40,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
41,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
42,2.7999999999997742,0.0,12.0,-9.200000000000042,2.799999999999958,0.0
