episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
89,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
90,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
91,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
92,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
93,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
94,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
95,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
96,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
97,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
98,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
99,23.34000000000047,0.0,34.0,-10.660000000000078,23.33999999999992,0.0
