episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
0,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
1,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
2,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
3,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
4,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
5,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
6,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
7,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
8,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
9,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
10,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
11,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
12,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
13,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
14,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
15,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
16,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
17,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
18,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
19,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
20,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
21,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
22,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
23,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
24,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
25,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
26,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
27,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
28,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
29,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
30,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
31,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
32,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
33,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
34,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
35,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
36,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
37,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
38,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
39,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
40,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
41,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
42,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
43,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
44,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
45,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
46,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
47,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
48,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
49,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
50,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
51,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
52,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
53,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
54,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
55,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
56,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
57,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
58,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
59,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
60,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
61,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
62,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
63,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
64,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
65,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
66,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
67,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
68,409.79999999999984,200.0,187.0,22.799999999999994,209.79999999999998,10.0
