episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
0,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
1,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
2,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
3,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
4,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
5,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
6,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
7,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
8,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
9,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
10,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
11,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
12,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
13,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
14,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
15,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
16,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
17,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
18,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
19,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
20,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
21,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
22,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
23,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
24,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
25,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
26,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
27,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
28,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
29,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
30,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
31,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
32,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
33,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
34,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
35,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
36,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
37,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
38,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
39,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
40,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
41,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
42,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
43,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
44,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
45,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
46,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
47,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
48,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
49,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
50,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
51,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
52,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
53,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
54,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
55,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
56,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
57,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
58,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
59,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
60,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
61,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
62,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
63,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
64,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
65,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
66,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
67,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
68,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
69,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
70,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
71,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
72,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
73,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
74,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
75,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
76,278.6000000000002,140.0,119.0,19.599999999999994,138.6,7.0
