episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
0,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
1,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
2,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
3,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
4,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
5,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
6,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
7,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
8,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
9,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
10,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
11,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
12,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
13,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
14,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
15,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
16,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
17,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
18,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
19,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
20,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
21,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
22,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
23,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
24,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
25,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
26,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
27,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
28,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
29,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
30,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
31,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
32,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
33,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
34,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
35,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
36,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
37,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
38,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
39,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
40,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
41,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
42,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
43,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
44,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
45,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
46,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
47,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
48,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
49,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
50,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
51,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
52,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
53,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
54,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
55,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
56,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
57,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
58,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
59,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
60,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
61,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
62,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
63,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
64,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
65,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
66,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
67,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
68,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
69,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
70,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
71,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
72,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
73,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
74,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
75,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
76,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
77,95.80000000000001,40.0,49.0,6.800000000000002,55.800000000000004,2.0
