episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
67,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
68,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
69,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
70,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
71,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
72,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
73,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
74,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
75,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
76,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
77,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
78,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
79,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
80,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
81,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
82,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
83,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
84,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
85,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
86,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
87,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
88,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
89,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
90,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
91,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
92,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
93,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
94,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
95,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
96,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
97,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
98,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
99,403.9999999999997,200.0,182.0,21.999999999999986,204.0,10.0
