episode,total_return,sparse_return,built_in_shaped_return,custom_shaped_return,shaped_return,deliveries
0,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
1,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
2,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
3,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
4,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
5,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
6,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
7,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
8,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
9,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
10,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
11,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
12,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
13,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
14,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
15,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
16,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
17,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
18,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
19,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
20,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
21,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
22,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
23,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
24,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
25,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
26,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
27,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
28,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
29,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
30,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
31,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
32,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
33,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
34,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
35,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
36,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
37,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
38,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
39,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
40,895.599999999999,460.0,406.0,29.59999999999996,435.59999999999997,23.0
